lat,lon
2.015868,98.961512
2.015800,98.961528
2.015783,98.961528
2.015765,98.961526
2.015750,98.961522
2.015734,98.961515
2.015720,98.961498
2.015670,98.961408
2.015759,98.961377
2.015736,98.961349
2.015654,98.961375
2.015631,98.961326
2.015561,98.961138
2.015501,98.961064
2.015602,98.961339
2.015661,98.961461
2.015692,98.961516
2.015718,98.961542
2.015761,98.961558
2.015807,98.961560
2.015891,98.961539
2.015868,98.961512
