lat,lon
2.013656,98.963840
2.013544,98.963876
2.013083,98.963984
2.012722,98.964051
2.012607,98.964065
2.012596,98.964038
2.012507,98.963674
2.012475,98.963691
2.012564,98.964050
2.012576,98.964079
2.012590,98.964094
2.012610,98.964100
2.012728,98.964085
2.012950,98.964047
2.013061,98.964024
2.013350,98.963959
2.013554,98.963909
2.013667,98.963871
2.013656,98.963840
