lat,lon
2.0142281055452,98.973838806152
2.0121507644654,98.96912384033199
2.0123262405395,98.962120056152
2.0129511356354,98.957954406738
2.0198562145233,98.966377258301
2.0200324058533,98.970336914062
2.0204005241395,98.974502563477
2.0200781822205003,98.97463226318399
2.0198259353637997,98.974830627442
2.019692182541,98.97502136230499
2.0196664333345,98.97550964355499
2.019716501236,98.975868225098
2.0194125175476,98.97606658935499
2.0196177959441997,98.977012634277
2.0200607776643,98.97681427001999
2.0204653739930003,98.977767944336
2.0205817222595,98.97794342041
2.0196621417999,98.97829437255899
2.0203104019166003,98.980255126953
2.0158841609956,98.98208618164101
2.0151891708374,98.979911804199
2.0170307159423997,98.97933959960899
2.0168316364288,98.978897094727
2.0175695419312,98.97859191894501
2.0150794982911,98.97341156005899
2.0142281055452,98.973838806152
